SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
34131,Yamkeshwar,Uttarakhand,5,Uttarakhand,52,PAURI GARHWAL,-,-,-,-,-,-,-,-,-,29.96130556,78.44086111,28-07-2025 6.00,0.5
34132,Yamkeshwar,Uttarakhand,5,Uttarakhand,52,PAURI GARHWAL,-,-,-,-,-,-,-,-,-,29.96130556,78.44086111,28-07-2025 8.00,0.5
34133,Yamkeshwar,Uttarakhand,5,Uttarakhand,52,PAURI GARHWAL,-,-,-,-,-,-,-,-,-,29.96130556,78.44086111,28-08-2025 1.00,136
34134,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,24-09-2022 20.00,0.5
34135,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-09-2022 3.00,6.5
34136,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-09-2022 4.00,6.5
34137,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-09-2022 8.00,10
34138,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,26-09-2022 3.00,50.5
34139,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,26-09-2022 5.00,50.5
34140,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,26-09-2022 6.00,50.5
34141,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 16.00,3.5
34142,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 17.00,4.5
34143,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 18.00,4.5
34144,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 19.00,4.5
34145,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 20.00,4.5
34146,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 21.00,4.5
34147,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 22.00,4.5
34148,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,05-10-2022 23.00,5.5
34149,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 0.00,6
34150,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 1.00,6.5
34151,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 2.00,6.5
34152,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 3.00,6.5
34153,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 4.00,6.5
34154,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,06-10-2022 5.00,6.5
34155,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 5.00,0.5
34156,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 6.00,1
34157,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 7.00,1
34158,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 8.00,1
34159,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 18.00,3
34160,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 19.00,3
34161,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 20.00,3
34162,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 21.00,3
34163,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 22.00,3
34164,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,07-10-2022 23.00,3
34165,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 0.00,3
34166,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 1.00,3
34167,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 2.00,3
34168,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 3.00,3
34169,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 4.00,3
34170,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 5.00,3
34171,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 6.00,3
34172,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 7.00,3
34173,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,08-10-2022 8.00,3
34174,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 1.00,0.5
34175,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 2.00,1
34176,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 3.00,1
34177,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 4.00,1
34178,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 5.00,2
34179,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 6.00,2
34180,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 7.00,2
34181,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 8.00,2
34182,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 18.00,0.5
34183,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 19.00,0.5
34184,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 20.00,0.5
34185,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 21.00,0.5
34186,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 22.00,0.5
34187,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,09-10-2022 23.00,0.5
34188,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 0.00,0.5
34189,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 1.00,0.5
34190,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 2.00,0.5
34191,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 3.00,0.5
34192,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 4.00,0.5
34193,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 5.00,0.5
34194,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 6.00,0.5
34195,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 7.00,0.5
34196,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,10-10-2022 8.00,0.5
34197,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 6.00,0.5
34198,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 8.00,0.5
34199,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 13.00,1
34200,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 14.00,1
34201,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 15.00,1
34202,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 16.00,1
34203,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 17.00,1
34204,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 18.00,1
34205,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 19.00,1
34206,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 20.00,1
34207,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 21.00,1
34208,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 22.00,1
34209,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,11-10-2022 23.00,1
34210,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 0.00,1
34211,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 1.00,1
34212,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 2.00,1
34213,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 3.00,1
34214,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 5.00,1
34215,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 6.00,1
34216,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 7.00,1
34217,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,12-10-2022 8.00,1
34218,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 3.00,0.5
34219,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 4.00,2.5
34220,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 6.00,5
34221,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 7.00,5
34222,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 8.00,5
34223,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 9.00,0.5
34224,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 10.00,1
34225,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 11.00,1
34226,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 12.00,1
34227,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,14-01-2023 13.00,1
34228,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,15-01-2023 6.00,1
34229,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,15-01-2023 7.00,1
34230,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,15-01-2023 8.00,1
34231,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,20-01-2023 2.00,0.5
34232,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-01-2023 2.00,0.5
34233,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-01-2023 3.00,0.5
34234,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-01-2023 4.00,0.5
34235,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-01-2023 6.00,0.5
34236,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,25-01-2023 8.00,2.5
34237,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 6.00,8
34238,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 7.00,10
34239,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 8.00,10
34240,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 9.00,1
34241,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 10.00,1
34242,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 11.00,1
34243,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 12.00,1
34244,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 13.00,1
34245,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 14.00,1
34246,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 15.00,1
34247,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 16.00,1
34248,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,30-01-2023 17.00,1
34249,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,31-01-2023 6.00,1
34250,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,31-01-2023 7.00,1
34251,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,31-01-2023 8.00,1
34252,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-02-2023 20.00,0.5
34253,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-02-2023 21.00,0.5
34254,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-02-2023 22.00,0.5
34255,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-02-2023 23.00,0.5
34256,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 0.00,0.5
34257,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 2.00,0.5
34258,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 3.00,0.5
34259,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 4.00,0.5
34260,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 5.00,0.5
34261,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 6.00,0.5
34262,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,22-02-2023 7.00,0.5
34263,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 18.00,0.5
34264,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 19.00,0.5
34265,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 20.00,0.5
34266,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 21.00,1
34267,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 22.00,3
34268,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,17-03-2023 23.00,4.5
34269,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 0.00,5
34270,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 1.00,5
34271,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 2.00,5
34272,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 3.00,5.5
34273,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 4.00,6
34274,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 5.00,6
34275,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 6.00,6.5
34276,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 7.00,9
34277,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 8.00,10.5
34278,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 9.00,0.5
34279,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 10.00,1
34280,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 11.00,1.5
34281,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 12.00,3
34282,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 13.00,3.5
34283,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 14.00,4
34284,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 15.00,4
34285,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 16.00,4
34286,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,18-03-2023 17.00,4
34287,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-03-2023 6.00,3.5
34288,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-03-2023 7.00,4.5
34289,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-03-2023 8.00,5
34290,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-03-2023 9.00,0.5
34291,Yamuna Colony,Uttarakhand,5,Uttarakhand,49,Dehradun,Dehradun,-,-,-,-,-,-,-,-,30.33775278,78.03311667,21-03-2023 10.00,1.5
