SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
5077,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,07-08-2026 19.00,0.5
5078,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,08-08-2026 5.00,0.5
5079,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,08-08-2026 15.00,0.5
5080,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,09-08-2026 0.00,0.5
5081,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,09-08-2026 11.00,0.5
5082,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,09-08-2026 20.00,0.5
5083,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,10-08-2026 3.00,0.5
5084,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,10-08-2026 13.00,0.5
5085,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,10-08-2026 22.00,0.5
5086,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,11-08-2026 5.00,0.5
5087,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,11-08-2026 14.00,0.5
5088,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,11-08-2026 22.00,0.5
5089,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,12-08-2026 8.00,0.5
5090,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,12-08-2026 16.00,0.5
5091,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,13-08-2026 2.00,0.5
5092,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,13-08-2026 12.00,0.5
5093,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,13-08-2026 21.00,0.5
5094,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,14-08-2026 6.00,0.5
5095,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,14-08-2026 15.00,0.5
5096,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,14-08-2026 23.00,0.5
5097,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,15-08-2026 4.00,0.5
5098,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,15-08-2026 11.00,0.5
5099,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,15-08-2026 18.00,0.5
5100,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,15-08-2026 22.00,0.5
5101,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,16-08-2026 3.00,0.5
5102,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,16-08-2026 7.00,0.5
5103,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,16-08-2026 13.00,0.5
5104,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,16-08-2026 19.00,0.5
5105,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,16-08-2026 23.00,0.5
5106,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,17-08-2026 2.00,0.5
5107,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,17-08-2026 5.00,0.5
5108,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,17-08-2026 9.00,0.5
5109,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,17-08-2026 15.00,0.5
5110,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,17-08-2026 20.00,0.5
5111,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,18-08-2026 0.00,0.5
5112,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,18-08-2026 12.00,0.5
5113,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,18-08-2026 18.00,0.5
5114,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,18-08-2026 21.00,0.5
5115,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,18-08-2026 23.00,0.5
5116,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,19-08-2026 1.00,0.5
5117,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,19-08-2026 4.00,0.5
5118,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,19-08-2026 6.00,0.5
5119,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,19-08-2026 9.00,0.5
5120,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,19-08-2026 13.00,0.5
5121,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 0.00,0.5
5122,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 2.00,0.5
5123,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 4.00,0.5
5124,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 6.00,0.5
5125,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 9.00,0.5
5126,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 13.00,0.5
5127,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 16.00,0.5
5128,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 19.00,0.5
5129,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 21.00,0.5
5130,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,20-08-2026 23.00,0.5
5131,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 1.00,0.5
5132,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 3.00,0.5
5133,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 5.00,0.5
5134,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 7.00,0.5
5135,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 10.00,0.5
5136,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 14.00,0.5
5137,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 17.00,0.5
5138,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 20.00,0.5
5139,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,21-08-2026 22.00,0.5
5140,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 0.00,0.5
5141,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 2.00,0.5
5142,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 4.00,0.5
5143,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 6.00,0.5
5144,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 9.00,0.5
5145,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 12.00,0.5
5146,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,22-08-2026 15.00,0.5
5147,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 6.00,0.5
5148,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 9.00,0.5
5149,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 12.00,0.5
5150,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 15.00,0.5
5151,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 17.00,0.5
5152,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 20.00,0.5
5153,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,23-08-2026 22.00,0.5
5154,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,24-08-2026 0.00,0.5
5155,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,24-08-2026 2.00,0.5
5156,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,24-08-2026 4.00,0.5
5157,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,24-08-2026 6.00,0.5
5158,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 6.00,0.5
5159,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 8.00,0.5
5160,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 10.00,0.5
5161,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 12.00,0.5
5162,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 15.00,0.5
5163,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 17.00,0.5
5164,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 19.00,0.5
5165,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 21.00,0.5
5166,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,25-08-2026 23.00,0.5
5167,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,06-09-2026 4.00,0.5
5168,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,06-09-2026 16.00,0.5
5169,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,06-09-2026 18.00,1
5170,Mukteshwar_1,Uttarakhand,5,Uttarakhand,51,Nainital,Nainital,-,-,-,-,-,-,-,-,29.47413889,79.65119444,13-09-2026 6.00,0.5
5171,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,12-06-2026 22.00,0.5
5172,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,13-06-2026 13.00,0.5
5173,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,14-06-2026 0.00,0.5
5174,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,15-06-2026 17.00,1
5175,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,15-06-2026 18.00,1
5176,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,15-06-2026 20.00,0.5
5177,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,15-06-2026 21.00,1
5178,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,15-06-2026 23.00,0.5
5179,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 1.00,0.5
5180,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 4.00,0.5
5181,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 6.00,0.5
5182,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 9.00,0.5
5183,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 12.00,0.5
5184,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 13.00,0.5
5185,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 14.00,0.5
5186,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 16.00,0.5
5187,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 18.00,0.5
5188,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 20.00,0.5
5189,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,16-06-2026 22.00,0.5
5190,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,17-06-2026 3.00,0.5
5191,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,17-06-2026 13.00,0.5
5192,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,18-06-2026 14.00,0.5
5193,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,24-06-2026 13.00,0.5
5194,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,25-06-2026 1.00,0.5
5195,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,25-06-2026 5.00,0.5
5196,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,25-06-2026 12.00,0.5
5197,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,25-06-2026 16.00,0.5
5198,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,25-06-2026 19.00,0.5
5199,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,26-06-2026 0.00,0.5
5200,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,26-06-2026 7.00,0.5
5201,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,26-06-2026 14.00,0.5
5202,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,26-06-2026 18.00,0.5
5203,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,26-06-2026 21.00,0.5
5204,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,27-06-2026 0.00,0.5
5205,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,27-06-2026 4.00,0.5
5206,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,27-06-2026 13.00,0.5
5207,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,27-06-2026 20.00,0.5
5208,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,28-06-2026 2.00,0.5
5209,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,28-06-2026 11.00,0.5
5210,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,29-06-2026 15.00,0.5
5211,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,29-06-2026 17.00,0.5
5212,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,29-06-2026 20.00,0.5
5213,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,29-06-2026 23.00,0.5
5214,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 1.00,0.5
5215,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 5.00,0.5
5216,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 9.00,0.5
5217,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 13.00,0.5
5218,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 18.00,0.5
5219,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,30-06-2026 23.00,0.5
5220,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,01-07-2026 3.00,0.5
5221,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,01-07-2026 9.00,0.5
5222,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,02-07-2026 23.00,0.5
5223,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,03-07-2026 5.00,0.5
5224,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,03-07-2026 15.00,0.5
5225,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,03-07-2026 21.00,0.5
5226,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,04-07-2026 2.00,0.5
5227,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,04-07-2026 9.00,0.5
5228,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,04-07-2026 17.00,0.5
5229,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,04-07-2026 21.00,0.5
5230,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,04-07-2026 22.00,0.5
5231,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 0.00,0.5
5232,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 3.00,0.5
5233,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 6.00,0.5
5234,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 8.00,0.5
5235,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 14.00,0.5
5236,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 17.00,0.5
5237,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 18.00,0.5
5238,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 19.00,1
5239,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 20.00,1.5
5240,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 21.00,2
5241,Nachni,Uttarakhand,5,Uttarakhand,53,Pithoragarh,-,-,-,-,-,-,-,-,-,29.90594444,80.16097222,05-07-2026 22.00,1.5
